student_id,skill,exercise_id,correct,hint_count,attempt_count,response_time,time_interval
181541,Pythagorean Theorem,79575,1,0,1,68,0
181552,Probability of a Single Event,119242,1,0,1,82,0
181553,Probability of a Single Event,119346,1,0,1,61,0
181553,Pythagorean Theorem,79572,1,0,1,28,0
181559,Combining Like Terms,248660,1,0,1,97,0
181570,Probability of Two Distinct Events,139451,0,3,8,168,0
181570,Combining Like Terms,248680,0,4,2,172,0
181576,"Order of Operations +,-,/,* () positive reals",84597,0,3,3,73,0
181577,Division Fractions,87064,1,0,1,83,0
181578,Divisibility Rules,87583,0,0,4,17,0
181578,Divisibility Rules,87588,1,0,1,25,0
181579,Proportion,86942,0,0,1,31,0
181580,Prime Number,88071,1,0,1,33,0
181580,Area Triangle,172663,1,0,1,54,0
181581,Order of Operations All,85037,1,0,1,54,0
181582,Multiplication and Division Positive Decimals,88547,1,0,1,41,0
181585,Circumference ,75573,1,0,1,170,0
181595,Subtraction Whole Numbers,342032,1,0,1,106,0
181598,Least Common Multiple,86141,1,0,1,107,0
181608,Addition Whole Numbers,341982,1,0,1,95,0
181608,Ordering Positive Decimals,52948,1,0,1,69,0
181615,Proportion,87349,1,0,1,67,0
181624,Multiplication and Division Positive Decimals,403264,1,0,1,56,0
181640,Multiplication Fractions,86862,0,3,2,81,0
181641,Proportion,86633,1,0,1,458,0
181648,Addition and Subtraction Integers,89716,1,0,1,32,0
181653,Addition and Subtraction Fractions,419264,0,0,2,104,0
181654,Pythagorean Theorem,80043,0,5,2,91,0
181657,Mean,248092,1,0,1,69,0
181660,Probability of a Single Event,119310,1,0,1,35,0
181662,Scale Factor,86366,0,4,2,63,0
181664,Conversion of Fraction Decimals Percents,86075,0,3,6,118,0
181664,Conversion of Fraction Decimals Percents,61107,1,0,1,57,0
181664,Write Linear Equation from Situation,49717,1,0,1,53,0
181669,Equation Solving More Than Two Steps,163514,0,3,3,175,0
181670,Translations,321853,1,0,1,57,0
181691,Divisibility Rules,87540,0,3,2,409,0
181709,Addition and Subtraction Integers,89941,1,0,1,62,0
181709,Addition and Subtraction Integers,89969,1,0,1,93,0
181710,Scale Factor,86306,1,0,1,66,0
181711,Addition and Subtraction Fractions,419270,1,0,1,80,0
181713,Scientific Notation,188893,0,0,2,182,0
181715,Addition and Subtraction Integers,89862,1,0,1,57,0
181719,Solving Systems of Linear Equations,128451,0,3,1,265,0
181743,Equation Solving Two or Fewer Steps,87484,0,0,1,16,0
181743,Exponents,58792,0,5,3,162,0
181751,Equation Solving Two or Fewer Steps,87904,1,0,1,49,0
181751,Distributive Property,161766,0,0,3,51,0
181751,Distributive Property,187265,1,0,1,51,0
181815,Conversion of Fraction Decimals Percents,85809,1,0,1,42,0
181827,Counting Methods,2128,1,0,1,8,0
181835,Proportion,115245,1,0,1,189,0
181839,Addition and Subtraction Fractions,418375,0,3,7,24,0
181845,Conversion of Fraction Decimals Percents,85899,1,0,1,35,0
181846,Ordering Positive Decimals,66345,0,0,2,43,0
181851,Histogram as Table or Graph,341519,1,0,1,48,0
181852,Divisibility Rules,87425,1,0,1,69,0
181866,Probability of Two Distinct Events,139621,0,4,3,116,0
181873,Order of Operations All,51058,0,3,1,174,0
181879,Addition and Subtraction Integers,53909,1,0,1,52,0
181879,Histogram as Table or Graph,51357,1,0,1,77,0
181880,Combining Like Terms,248679,0,4,3,70,0
181880,Write Linear Equation from Ordered Pairs,55024,0,6,2,137,0
181884,Finding y-intercept from Linear Equation,137327,1,0,1,30,0
181885,"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",633976,1,0,1,25,0
181886,Translations,526755,1,0,1,44,0
181886,Probability of Two Distinct Events,139621,1,0,1,29,0
181898,Ordering Positive Decimals,85718,1,0,1,91,0
181898,Area Rectangle,173301,1,0,1,48,0
181905,Addition Whole Numbers,341982,1,0,1,74,0
181912,Square Root,2209,1,0,1,55,0
181936,Addition and Subtraction Integers,84889,1,0,1,34,0
181942,Circumference ,171935,1,0,1,93,0
181956,Division Fractions,87042,1,0,1,65,0
181957,Ordering Positive Decimals,85693,1,0,1,138,0
181957,Equivalent Fractions,372309,1,0,1,68,0
181957,Multiplication and Division Positive Decimals,335465,0,0,1,35,0
181957,Equation Solving Two or Fewer Steps,339675,1,0,1,37,0
181959,Ordering Integers,53281,1,0,1,54,0
181959,Prime Number,88068,1,0,1,102,0
181961,Rounding,88494,0,0,1,104,0
181964,Ordering Integers,53344,1,0,1,27,0
181965,Prime Factor,525707,1,0,1,110,0
181967,Equation Solving Two or Fewer Steps,87715,1,0,1,26,0
181974,Addition and Subtraction Positive Decimals,335371,1,0,1,86,0
181974,Equation Solving Two or Fewer Steps,87719,0,3,2,97,0
181977,Equation Solving Two or Fewer Steps,87917,0,0,2,12,0
181978,Addition and Subtraction Positive Decimals,335367,1,0,1,101,0
181981,Median,91215,1,0,1,65,0
181981,Conversion of Fraction Decimals Percents,85827,1,0,1,59,0
181982,Proportion,86614,0,3,1,103,0
181999,Multiplication Fractions,86774,1,0,1,52,0
182018,Divisibility Rules,121803,1,0,1,11,0
182018,Least Common Multiple,246905,1,0,1,118,0
182046,Venn Diagram,127279,1,0,1,144,0
182046,Scientific Notation,188864,1,0,1,44,0
182047,Solving Systems of Linear Equations by Graphing,128419,1,0,1,24,0
182048,Write Linear Equation from Situation,430295,1,0,1,54,0
182050,Interior Angles Triangle,254188,0,0,5,28,0
182052,Subtraction Whole Numbers,186377,1,0,1,16,0
182052,Addition and Subtraction Fractions,186624,1,0,1,63,0
182052,Solving for a variable,55071,0,0,1,56,0
182055,Area Rectangle,89240,1,0,1,125,0
182056,Median,40308,0,4,1,79,0
182062,Ordering Fractions,66316,0,0,2,24,0
182063,Prime Factor,556229,1,0,1,107,0
182084,Addition and Subtraction Integers,89825,1,0,1,52,0
182104,Least Common Multiple,86160,1,0,1,17,0
182144,Multiplication and Division Positive Decimals,335407,1,0,1,58,0
182147,Unit Conversion Within a System,123537,1,0,1,74,0
182162,Area Rectangle,91355,1,0,1,65,0
182172,Write Linear Equation from Slope and y-intercept,201761,1,0,1,78,0
182262,Pattern Finding ,357634,0,0,1,76,0
182268,Area Circle,170677,1,0,1,110,0
182302,Graphing Inequalities on a number line,344560,1,0,1,34,0
182303,Addition and Subtraction Fractions,340232,1,0,1,121,0
182322,"Order of Operations +,-,/,* () positive reals",84998,1,0,1,33,0
182323,Equation Solving Two or Fewer Steps,87834,0,1,6,314,0
182338,Equation Solving Two or Fewer Steps,88034,1,0,1,25,0
182339,"Angles - Obtuse, Acute, and Right",140105,1,0,1,38,0
182361,Divisibility Rules,188769,1,0,1,107,0
182363,Unit Rate,87168,1,0,1,54,0
182381,"Order of Operations +,-,/,* () positive reals",51201,1,0,1,68,0
182402,Equation Solving Two or Fewer Steps,87558,1,0,1,55,0
182413,Order of Operations All,51021,0,0,2,72,0
182414,Conversion of Fraction Decimals Percents,85891,0,3,2,28,0
182414,Multiplication and Division Positive Decimals,88559,1,0,1,78,0
182419,Multiplication Fractions,86908,0,3,2,150,0
182419,Complementary and Supplementary Angles,88886,1,0,1,71,0
182425,Divisibility Rules,87452,1,0,1,202,0
182429,Addition and Subtraction Fractions,186578,1,0,1,67,0
182497,Area Circle,89369,1,0,1,38,0
182501,Percent Increase or Decrease,365535,1,0,1,56,0
182538,Circumference ,637287,0,1,1,188,0
182539,Interior Angles Figures with More than 3 Sides,584273,0,1,2,167,0
182539,Area Triangle,441858,0,1,2,133,0
182542,Equation Solving Two or Fewer Steps,685427,1,0,1,22,0
182571,Proportion,210642,0,3,3,21,0
182572,Addition and Subtraction Integers,89937,0,0,2,95,0
182590,Addition and Subtraction Positive Decimals,187681,1,0,1,188,0
182604,Multiplication and Division Positive Decimals,335408,1,0,1,140,0
182636,Ordering Positive Decimals,52972,1,0,1,59,0
182642,Prime Factor,421112,0,1,4,167,0
182660,Exponents,88241,1,0,1,52,0
182668,Proportion,210644,1,0,1,40,0
182676,Exponents,88202,1,0,1,50,0
182680,Conversion of Fraction Decimals Percents,84962,1,0,1,99,0
182683,Exponents,403752,0,0,3,56,0
182698,Addition and Subtraction Fractions,417958,1,0,1,103,0
182700,Divisibility Rules,121824,1,0,1,86,0
182700,Write Linear Equation from Ordered Pairs,167352,0,4,3,183,0
182704,Write Linear Equation from Slope and y-intercept,201688,1,0,1,193,0
182708,Write Linear Equation from Ordered Pairs,167292,1,0,1,149,0
182709,Area Circle,89442,1,0,1,103,0
182721,Distributive Property,187103,1,0,1,42,0
182721,Prime Factor,421071,1,0,1,61,0
182739,Divisibility Rules,121901,1,0,1,40,0
182739,Exponents,88210,0,0,2,112,0
182749,Conversion of Fraction Decimals Percents,61092,0,0,3,200,0
182766,Solving for a variable,402953,1,0,1,76,0
182846,Division Fractions,218709,1,0,1,74,0
182856,Prime Factor,370574,0,0,2,34,0
182857,Conversion of Fraction Decimals Percents,61108,1,0,1,33,0
182859,Greatest Common Factor,367386,1,0,1,61,0
182859,Equivalent Fractions,372463,1,0,1,46,0
182868,Greatest Common Factor,367338,1,0,1,25,0
182874,Equivalent Fractions,359722,1,0,1,56,0
182875,Prime Factor,370588,0,0,2,43,0
182911,Range,335241,1,0,1,100,0
182912,Multiplication Fractions,86885,0,3,3,206,0
182916,Multiplication and Division Positive Decimals,335465,0,4,1,65,0
182917,Multiplication and Division Positive Decimals,335429,0,0,2,109,0
182917,Multiplication and Division Positive Decimals,335502,1,0,1,72,0
182983,Conversion of Fraction Decimals Percents,85891,1,0,1,58,0
182991,Multiplication and Division Integers,90094,1,0,1,35,0
183022,Multiplication Whole Numbers,341695,0,1,1,238,0
183023,Ordering Positive Decimals,85696,1,0,1,47,0
183023,Least Common Multiple,86166,0,5,2,66,0
183052,Addition and Subtraction Integers,84895,1,0,1,63,0
183059,Addition and Subtraction Fractions,86547,1,0,1,61,0
183063,Addition and Subtraction Integers,53965,1,0,1,49,0
183068,Greatest Common Factor,367338,0,0,3,163,0
183077,Subtraction Whole Numbers,186212,1,0,1,33,0
183095,Subtraction Whole Numbers,342033,0,0,12,1809,0
183128,Estimation,340744,1,0,1,33,0
183139,Addition and Subtraction Positive Decimals,187642,1,0,1,100,0
183152,Estimation,340745,1,0,1,50,0
183195,Divisibility Rules,121812,1,0,1,75,0
183213,Addition and Subtraction Integers,675028,0,0,4,79,0
183218,Finding Percents,335544,1,0,1,75,0
183226,Addition and Subtraction Integers,189261,0,0,3,169,0
183227,Ordering Integers,53321,1,0,1,42,0
183229,Finding Percents,186551,0,3,5,112,0
183236,Proportion,58682,1,0,1,157,0
183314,Addition and Subtraction Integers,84899,1,0,1,47,0
183322,Least Common Multiple,86140,1,0,1,51,0
183336,Least Common Multiple,86170,1,0,1,17,0
183337,Addition and Subtraction Fractions,86454,0,0,1,21,0
183339,Divisibility Rules,87436,1,0,1,102,0
183341,Multiplication Whole Numbers,431707,1,0,1,37,0
183349,Divisibility Rules,87565,1,0,1,10,0
183389,Unit Conversion Within a System,123690,0,0,0,454,0
183389,Multiplication Whole Numbers,341716,1,0,2,122,0
183391,"Angles - Obtuse, Acute, and Right",140095,1,0,1,23,0
183395,Equation Solving Two or Fewer Steps,339636,1,0,1,19,0
183401,Unit Conversion Within a System,124244,1,0,1,77,0
183401,Addition and Subtraction Fractions,86553,0,4,2,54,0
183403,Ordering Fractions,66313,1,0,1,47,0
183418,Division Fractions,218681,0,0,1,199,0
183422,Least Common Multiple,86152,1,0,1,24,0
183428,Interior Angles Triangle,254051,1,0,1,65,0
183428,"Order of Operations +,-,/,* () positive reals",84601,1,0,1,41,0
183429,Conversion of Fraction Decimals Percents,433917,0,0,2,58,0
183429,Area Irregular Figure,170840,1,0,1,41,0
183429,Least Common Multiple,86157,0,0,3,13,0
183437,Order of Operations All,434467,0,1,3,99,0
183438,Multiplication and Division Integers,54265,1,0,1,31,0
183444,Conversion of Fraction Decimals Percents,434042,0,0,2,660,0
183446,Multiplication and Division Integers,54484,0,0,1,55,0
183446,Multiplication and Division Integers,54265,0,0,1,62,0
183446,Order of Operations All,85074,1,0,1,44,0
183453,Addition and Subtraction Integers,53942,1,0,1,65,0
183503,Least Common Multiple,86165,0,5,2,76,0
183522,Conversion of Fraction Decimals Percents,433871,0,0,1,64,0
183525,Exponents,366126,0,0,1,46,0
183539,Finding y-intercept from Linear Equation,137265,1,0,1,65,0
183540,Finding Slope From Equation,129568,1,0,1,26,0
183553,Multiplication Fractions,658558,1,0,1,72,0
183566,Equivalent Fractions,359672,1,0,1,89,0
183590,Equation Solving Two or Fewer Steps,88312,0,3,1,8,0
183601,Prime Number,88021,1,0,1,116,0
183623,Area Irregular Figure,170932,1,0,1,32,0
183623,Write Linear Equation from Ordered Pairs,55025,1,0,1,106,0
183626,Least Common Multiple,86161,1,0,1,22,0
183631,Ordering Positive Decimals,52891,1,0,1,24,0
183637,Order of Operations All,85028,1,0,1,49,0
183642,Conversion of Fraction Decimals Percents,433953,0,2,3,205,0
183689,Addition and Subtraction Positive Decimals,335303,0,2,1,55,0
183711,Addition and Subtraction Positive Decimals,366137,1,0,1,60,0
183728,Addition and Subtraction Positive Decimals,366137,1,0,1,35,0
183743,Probability of a Single Event,435874,0,0,1,291,0
183753,Ordering Integers,37648,1,0,1,60,0
183793,Subtraction Whole Numbers,186434,1,0,1,42,0
183875,Proportion,87264,0,0,4,62,0
183906,Addition and Subtraction Fractions,419245,0,1,3,63,0
183912,Addition and Subtraction Fractions,418024,1,0,1,8,0
183916,Addition and Subtraction Fractions,419426,0,3,1,98,0
183921,Addition and Subtraction Fractions,418115,1,0,1,76,0
184002,Multiplication and Division Integers,54457,1,0,1,116,0
184046,Least Common Multiple,86173,1,0,1,82,0
184052,Addition and Subtraction Fractions,418501,1,0,1,74,0
184068,Divisibility Rules,121725,0,0,6,57,0
184069,Equation Solving Two or Fewer Steps,87695,1,0,1,7,0
184147,Equation Solving Two or Fewer Steps,87812,1,0,1,6,0
184156,Distributive Property,161691,0,3,3,659,0
184165,Multiplication and Division Integers,94820,1,0,1,17,0
184191,Addition and Subtraction Fractions,417693,1,0,1,500,0
184201,Equation Solving Two or Fewer Steps,87507,1,0,1,106,0
184207,Order of Operations All,85074,1,0,1,50,0
184211,Order of Operations All,85025,1,0,1,60,0
184217,Solving Systems of Linear Equations,200871,1,0,1,104,0
184221,Exponents,403746,1,0,1,103,0
184290,Area Triangle,172617,1,0,1,76,0
184303,Least Common Multiple,86138,1,0,1,60,0
184348,Addition and Subtraction Fractions,419271,1,0,1,170,0
184351,Addition and Subtraction Fractions,419467,1,0,1,58,0
184352,Combining Like Terms,248670,0,3,1,65,0
184368,Combining Like Terms,248694,0,4,5,141,0
184448,Equation Solving Two or Fewer Steps,87813,0,4,1,97,0
184487,Factoring Polynomials Standard,559596,1,0,1,60,0
184510,Quadratic Formula to Solve Quadratic Equation,625777,0,4,3,382,0
184595,Algebraic Solving,12937,0,0,1,472,0
184602,Write Linear Equation from Situation,49702,1,0,1,83,0
184627,Pythagorean Theorem,196459,1,0,1,75,0
184630,Division Fractions,87093,0,4,2,154,0
184630,Area Circle,89433,1,0,1,79,0
184631,Circumference ,89569,1,0,1,92,0
184632,Proportion,482930,1,0,1,21,0
184633,Divisibility Rules,188750,0,3,2,55,0
184635,Conversion of Fraction Decimals Percents,85859,1,0,1,10,0
184635,Mean,335189,0,0,3,2207,0
184635,Addition and Subtraction Integers,486245,1,0,1,50,0
184636,Divisibility Rules,188768,1,0,1,16,0
184636,Volume Cylinder,89777,0,1,2,91,0
184638,Conversion of Fraction Decimals Percents,86049,0,2,5,135,0
184638,Multiplication Fractions,86884,1,0,1,82,0
184638,Addition and Subtraction Integers,89757,1,0,1,21,0
184638,Divisibility Rules,188778,0,0,1,49,0
184640,Surface Area Rectangular Prism,90251,1,0,1,100,0
184642,Mean,335161,1,0,1,88,0
184643,Calculations with Similar Figures,86491,0,0,1,136,0
184645,Equation Solving Two or Fewer Steps,97733,1,0,1,68,0
184647,Equation Solving Two or Fewer Steps,88115,1,0,1,68,0
184649,Solving for a variable,55113,1,0,1,90,0
184651,Addition and Subtraction Positive Decimals,335357,1,0,1,75,0
184651,Addition and Subtraction Fractions,86572,1,0,1,64,0
184651,Conversion of Fraction Decimals Percents,85899,0,0,1,35,0
184651,Substitution,125698,1,0,1,52,0
184655,Addition and Subtraction Integers,89892,1,0,1,490,0
184657,Addition and Subtraction Positive Decimals,53995,0,0,3,494,0
184657,Addition and Subtraction Positive Decimals,187691,1,0,1,87,0
184657,Conversion of Fraction Decimals Percents,334795,0,0,1,62,0
184659,Multiplication Fractions,86778,1,0,1,41,0
184662,Addition and Subtraction Positive Decimals,53987,1,0,1,110,0
184681,Calculations with Similar Figures,86457,0,0,1,73,0
184691,Equivalent Fractions,210589,1,0,1,43,0
184703,Division Fractions,87060,1,0,1,37,0
184707,Addition and Subtraction Integers,53842,0,4,1,64,0
184707,Multiplication and Division Integers,94822,1,0,1,56,0
184707,Order of Operations All,51126,1,0,1,10,0
184710,Multiplication and Division Integers,94820,0,0,3,32,0
184710,Addition and Subtraction Integers,89962,1,0,1,89,0
184711,Order of Operations All,84635,1,0,1,44,0
184712,Write Linear Equation from Graph,423076,1,0,1,50,0
184713,Addition and Subtraction Integers,89706,1,0,1,50,0
184718,Finding Slope from Ordered Pairs,148772,1,0,1,30,0
184719,Multiplication Fractions,86891,1,0,1,86,0
184721,Multiplication Fractions,86904,0,0,4,250,0
184721,"Order of Operations +,-,/,* () positive reals",84616,0,3,2,82,0
184721,Finding Slope from Ordered Pairs,148846,0,0,2,83,0
184721,Addition and Subtraction Fractions,409655,1,0,1,239,0
184724,Median,335137,0,3,2,168,0
184724,Ordering Fractions,97884,0,0,1,153,0
184726,Addition and Subtraction Fractions,419644,1,0,1,148,0
184728,Addition and Subtraction Positive Decimals,335366,1,0,1,53,0
184728,Point Plotting,114091,0,0,1,89,0
184729,Addition and Subtraction Fractions,86311,1,0,1,70,0
184729,Unit Rate,190297,1,0,1,77,0
184729,Ordering Integers,66669,0,0,2,35,0
184731,Ordering Fractions,66286,1,0,1,26,0
184731,Addition and Subtraction Fractions,86668,1,0,1,58,0
184731,Percent Of,674852,0,0,1,178,0
184732,Ordering Fractions,66229,1,0,1,59,0
184734,"Order of Operations +,-,/,* () positive reals",85110,1,0,1,73,0
184734,Addition and Subtraction Fractions,86326,1,0,1,64,0
184734,Substitution,125652,1,0,1,58,0
184734,Substitution,129178,1,0,1,71,0
184736,Multiplication and Division Integers,94837,1,0,1,66,0
184736,Equation Solving Two or Fewer Steps,87929,1,0,1,54,0
184736,Equation Solving Two or Fewer Steps,94710,1,0,1,48,0
184737,Exponents,51573,1,0,1,44,0
184737,Substitution,129139,1,0,1,110,0
184738,Multiplication Fractions,86889,0,3,2,187,0
184739,Addition and Subtraction Positive Decimals,335359,1,0,1,91,0
184739,Division Fractions,87062,0,0,1,98,0
184741,Conversion of Fraction Decimals Percents,334883,1,0,1,30,0
184741,Ordering Integers,66682,1,0,1,14,0
184742,Equation Solving Two or Fewer Steps,94603,0,0,2,19,0
184743,Equation Solving Two or Fewer Steps,94678,0,0,3,450,0
184743,Proportion,58683,0,0,2,26,0
184743,Addition and Subtraction Integers,675037,0,0,1,70,0
184744,Scientific Notation,188888,1,0,1,67,0
184744,Addition and Subtraction Fractions,417464,1,0,1,41,0
184744,Conversion of Fraction Decimals Percents,334895,1,0,1,30,0
184745,Equation Solving Two or Fewer Steps,88392,0,3,2,229,0
184745,Properties and Classification Quadrilaterals,264907,1,0,1,59,0
184749,Addition and Subtraction Integers,189204,0,0,2,40,0
184749,Equation Solving Two or Fewer Steps,94727,0,0,3,34,0
184754,Addition and Subtraction Positive Decimals,187704,0,0,1,93,0
184754,Multiplication and Division Integers,54241,0,0,1,29,0
184755,Ordering Positive Decimals,52888,0,0,1,72,0
184755,Point Plotting,114097,0,0,4,42,0
184755,Division Fractions,87093,1,0,1,35,0
184768,Volume Prism,128065,1,0,1,99,0
184770,Median,335086,1,0,1,66,0
184770,Scale Factor,86243,1,0,1,118,0
184775,Area Triangle,169977,1,0,1,61,0
184780,Substitution,125690,1,0,1,107,0
184780,Mean,335175,1,0,1,77,0
184782,Unit Rate,87223,1,0,1,63,0
184784,Multiplication and Division Positive Decimals,335409,1,0,1,86,0
184784,Addition and Subtraction Integers,189259,1,0,1,9,0
184785,Exponents,58781,1,0,1,36,0
184785,"Order of Operations +,-,/,* () positive reals",84982,1,0,1,11,0
184787,Substitution,125651,1,0,1,52,0
184789,Equation Solving Two or Fewer Steps,94591,1,0,1,86,0
184789,Equation Solving Two or Fewer Steps,122073,0,3,2,66,0
184789,Addition and Subtraction Integers,53976,1,0,1,43,0
184789,Equation Solving More Than Two Steps,108119,1,0,1,112,0
184790,Addition and Subtraction Integers,189221,1,0,1,53,0
184790,Unit Rate,87168,1,0,1,50,0
184791,Solving for a variable,55266,1,0,1,99,0
184791,Substitution,125673,1,0,1,34,0
184792,Ordering Positive Decimals,85709,1,0,1,123,0
184792,Solving for a variable,55187,1,0,1,58,0
184792,Equation Solving More Than Two Steps,108107,1,0,1,152,0
184792,Absolute Value,338877,0,0,2,84,0
184793,Unit Rate,190293,1,0,1,35,0
184794,Multiplication and Division Integers,54277,1,0,1,14,0
184795,Solving for a variable,55166,1,0,1,158,0
184801,Multiplication and Division Integers,90231,1,0,1,55,0
184801,Equation Solving More Than Two Steps,163317,1,0,1,456,0
184809,Mean,335001,1,0,1,89,0
184813,Greatest Common Factor,586178,1,0,1,103,0
184813,Multiplication Fractions,86773,0,0,3,81,0
184814,Multiplication and Division Positive Decimals,88548,0,0,1,70,0
184814,Conversion of Fraction Decimals Percents,334760,1,0,1,68,0
184814,Scale Factor,86284,1,0,1,104,0
184816,Ordering Integers,66587,1,0,1,54,0
184818,Ordering Positive Decimals,85749,1,0,1,116,0
184820,Ordering Positive Decimals,52882,1,0,1,52,0
184822,Ordering Positive Decimals,66376,1,0,1,43,0
184822,Scatter Plot,48814,1,0,1,44,0
184822,Multiplication and Division Positive Decimals,88591,1,0,1,60,0
184822,Multiplication Fractions,86904,1,0,1,60,0
184822,Ordering Integers,53304,0,5,1,35,0
184822,Area Triangle,169945,0,2,1,38,0
184822,Point Plotting,114088,0,0,5,55,0
184825,Division Fractions,87087,1,0,1,73,0
184825,Addition and Subtraction Fractions,417390,1,0,1,16,0
184825,Scale Factor,86267,0,4,2,146,0
184826,Conversion of Fraction Decimals Percents,85906,0,3,1,2835,0
184826,Unit Rate,190282,1,0,1,522,0
184826,Conversion of Fraction Decimals Percents,85953,1,0,1,82,0
184827,Conversion of Fraction Decimals Percents,334784,1,0,1,28,0
184829,Multiplication and Division Positive Decimals,335442,1,0,1,83,0
184829,Proportion,86710,0,3,2,68,0
184831,Range,92383,1,0,1,37,0
184836,Equivalent Fractions,359672,1,0,1,39,0
184839,Conversion of Fraction Decimals Percents,86049,1,0,1,60,0
184841,Multiplication Fractions,86903,0,0,1,14,0
184842,Multiplication Fractions,86900,1,0,1,89,0
184845,Addition and Subtraction Fractions,86760,1,0,1,109,0
184845,Equation Solving Two or Fewer Steps,88153,1,0,1,54,0
184855,Equation Solving Two or Fewer Steps,87701,1,0,1,82,0
184856,Addition and Subtraction Positive Decimals,331420,1,0,1,132,0
184859,Multiplication Fractions,86798,1,0,1,62,0
184860,Addition and Subtraction Positive Decimals,335350,1,0,1,62,0
184860,Multiplication and Division Positive Decimals,88608,0,0,1,102,0
184860,Conversion of Fraction Decimals Percents,85842,1,0,1,53,0
184861,Addition and Subtraction Positive Decimals,254847,1,0,1,72,0
184862,Equation Solving Two or Fewer Steps,87868,1,0,1,53,0
184862,Range,92364,1,0,1,67,0
184863,Divisibility Rules,121864,1,0,1,95,0
184867,Square Root,185879,0,0,1,10,0
184873,Finding Slope From Equation,129595,1,0,1,11,0
184876,Addition and Subtraction Positive Decimals,54095,1,0,1,62,0
184876,Multiplication Fractions,86881,1,0,1,56,0
184876,Unit Rate,190295,1,0,1,67,0
184876,Exponents,88222,1,0,1,51,0
184877,Write Linear Equation from Ordered Pairs,55015,0,0,1,108,0
184877,Exponents,88201,1,0,1,60,0
184883,Multiplication and Division Integers,94842,1,0,1,24,0
184885,Addition and Subtraction Integers,53893,0,3,3,77,0
184885,Equation Solving Two or Fewer Steps,94697,1,0,1,58,0
184885,Equation Solving More Than Two Steps,107905,0,0,0,40,0
184885,Equation Solving Two or Fewer Steps,97683,0,0,1,2266,0
184885,Addition and Subtraction Fractions,86359,0,4,2,111,0
184894,Ordering Fractions,65721,1,0,1,34,0
184898,Addition and Subtraction Fractions,86455,1,0,1,134,0
184902,Write Linear Equation from Ordered Pairs,55031,0,0,1,47,0
184905,Addition and Subtraction Positive Decimals,54023,0,0,1,176,0
184909,Addition and Subtraction Integers,89864,0,3,3,60,0
184915,Multiplication and Division Integers,94860,1,0,1,56,0
184920,Finding y-intercept from Linear Equation,137282,0,3,1,52,0
184921,Addition and Subtraction Fractions,186647,1,0,1,126,0
184921,"Order of Operations +,-,/,* () positive reals",84987,1,0,1,33,0
184923,Multiplication and Division Integers,94851,1,0,1,34,0
184923,Addition and Subtraction Fractions,419697,1,0,1,201,0
184926,Finding Percents,335539,0,0,1,107,0
184927,Addition and Subtraction Integers,89967,1,0,1,16,0
184928,Addition and Subtraction Fractions,419684,0,3,2,67,0
184928,Simplifying Expressions positive exponents,148532,1,0,1,59,0
184929,Equation Solving Two or Fewer Steps,87890,1,0,1,32,0
184933,Finding y-intercept from Linear Equation,137243,1,0,1,56,0
184943,Histogram as Table or Graph,93057,0,3,2,100,0
184947,Multiplication and Division Positive Decimals,335446,1,0,1,51,0
184950,Conversion of Fraction Decimals Percents,334771,1,0,1,135,0
184951,Least Common Multiple,246880,0,0,2,44,0
184952,Addition and Subtraction Integers,89937,1,0,1,74,0
184953,Proportion,210605,1,0,1,174,0
184960,Addition and Subtraction Positive Decimals,335332,1,0,1,104,0
184962,Addition and Subtraction Positive Decimals,335335,1,0,1,31,0
184962,"Order of Operations +,-,/,* () positive reals",84617,1,0,1,50,0
184972,Addition and Subtraction Integers,53844,0,4,2,150,0
184976,Proportion,87345,0,0,3,93,0
184977,Multiplication and Division Positive Decimals,335431,1,0,1,83,0
184978,Addition and Subtraction Integers,89743,1,0,1,33,0
184980,Unit Rate,87228,1,0,1,79,0
184987,Least Common Multiple,86152,1,0,1,9,0
184995,Scientific Notation,220705,1,0,1,38,0
184997,Addition and Subtraction Integers,30325,1,0,1,412,0
184998,Addition and Subtraction Fractions,418677,1,0,1,256,0
185024,Unit Rate,531518,1,0,1,11,0
185105,Exponents,583737,0,0,1,52,0
185105,Complementary and Supplementary Angles,584503,1,0,1,54,0
185114,Histogram as Table or Graph,51324,1,0,1,187,0
185114,Addition and Subtraction Positive Decimals,304914,1,0,1,72,0
185141,Divisibility Rules,188787,0,0,1,86,0
185144,"Order of Operations +,-,/,* () positive reals",306625,0,0,1,62,0
185147,Addition and Subtraction Integers,89747,1,0,1,53,0
185159,Range,109823,1,0,1,77,0
185159,Finding y-intercept from Linear Equation,137286,1,0,1,72,0
185159,Finding y-intercept from Linear Equation,137260,1,0,1,56,0
185159,Histogram as Table or Graph,51354,1,0,1,72,0
185175,Range,92392,0,0,1,16,0
185177,Mean,340615,0,2,1,39,0
185177,Range,92374,0,3,1,29,0
185179,Divisibility Rules,87564,0,3,2,50,0
185179,Equation Solving Two or Fewer Steps,87476,1,0,1,75,0
185181,Equation Solving Two or Fewer Steps,87883,0,0,4,38,0
185186,Addition and Subtraction Integers,39466,0,0,1,55,0
185188,D.4.8-understanding-concept-of-probabilities,75250,0,0,1,32,0
185189,"Angles - Obtuse, Acute, and Right",140105,1,0,1,54,0
185192,Ordering Positive Decimals,66554,1,0,1,10,0
